occ_code_onetsoc2010	occ_title_onetsoc2010	year	daioe_allapps	daioe_stratgames	daioe_videogames	daioe_imgrec	daioe_imgcompr	daioe_imggen	daioe_readcompr	daioe_lngmod	daioe_translat	daioe_speechrec	daioe_genai	pctl_rank_allapps	pctl_rank_stratgames	pctl_rank_videogames	pctl_rank_imgrec	pctl_rank_imgcompr	pctl_rank_imggen	pctl_rank_readcompr	pctl_rank_lngmod	pctl_rank_translat	pctl_rank_speechrec	pctl_rank_genai
17-2161.00	Nuclear Engineers	2023	42.933788	.36864269	4.8781643	.58963376	.32111153	.98442519	.58342332	1.4250535	.054751728	.95991147	3.9495399	88.660004	92.18	46.639999	89.389999	90.730003	88.769997	86.589996	85.769997	82.970001	81	88.459999
17-2171.00	Petroleum Engineers	2010	.32503828	.10145125		.033354752						.0047574556		84.519997	82.760002		86.489998						77.169998	
17-2171.00	Petroleum Engineers	2011	.54185522	.20188925		.03971358						.0095149111		84.32	82.760002		86.489998						77.169998	
17-2171.00	Petroleum Engineers	2012	.81905913	.21823087		.10210524				.00066528167		.024666283	.00066528167	84.32	82.760002		86.489998				80.379997		77.169998	80.379997
17-2171.00	Petroleum Engineers	2013	3.5121934	.23457249	1.3201671	.14479336			0	.0018593607		.039817654	.0018593607	67.550003	82.760002	34.32	86.489998			72.830002	80.379997		77.169998	80.379997
17-2171.00	Petroleum Engineers	2014	5.803432	.2509141	2.1058912	.18932064			.0041262219	.016114892		.050798923	.016114892	68.580002	82.760002	34.32	86.489998			80.379997	80.379997		77.169998	80.379997
17-2171.00	Petroleum Engineers	2015	10.348431	.26872045	2.8916156	.23944943		.035463974	.0069336696	.029180627	.0040097539	.27096835	.10769632	77.169998	82.760002	34.32	86.489998		88.660004	80.379997	80.379997	79.449997	77.169998	85.139999
17-2171.00	Petroleum Engineers	2016	16.764868	.33361512	3.1147809	.24472834	.062529363	.45932353	.18156819	.048503637	.01136126	.30688608	.73187894	81.209999	82.760002	34.32	86.489998	85.139999	88.660004	80.379997	80.379997	79.449997	77.169998	87.839996
17-2171.00	Petroleum Engineers	2017	17.454264	.33583406	3.1349251	.27252334	.086271182	.45938864	.18653007	.05191898	.0164063	.31953782	.73630273	81.309998	82.760002	34.32	86.489998	85.139999	88.660004	80.379997	80.379997	79.449997	77.169998	87.839996
17-2171.00	Petroleum Engineers	2018	20.466454	.33602002	3.5915122	.28866842	.086315535	.5431968	.19606765	.12326003	.022715233	.35151097	1.0460994	81.419998	82.760002	34.32	86.489998	85.139999	88.660004	80.379997	80.379997	79.449997	77.169998	87.010002
17-2171.00	Petroleum Engineers	2019	26.731899	.3361176	4.5168056	.37929115	.093145318	.60586226	.26405442	.17667225	.043940514	.4189738	1.2778853	81.629997	82.760002	34.32	86.489998	85.139999	88.660004	80.379997	80.379997	79.449997	77.169998	86.489998
17-2171.00	Petroleum Engineers	2020	30.018038	.33616468	4.5451927	.46355075	.11065024	.7279923	.2676543	.43448317	.048561059	.47171167	2.0127146	82.349998	82.760002	34.32	86.489998	85.139999	88.660004	80.379997	80.379997	79.449997	77.169998	85.459999
17-2171.00	Petroleum Engineers	2021	33.047981	.33627245	4.549521	.54808646	.19585727	.93675941	.2827071	.52153498	.050611552	.49793008	2.5781524	82.870003	82.760002	34.32	86.489998	85.139999	88.660004	80.379997	80.379997	79.449997	77.169998	85.349998
17-2171.00	Petroleum Engineers	2022	36.234482	.33627254	4.5628181	.56632209	.22335248	.97946316	.33524877	1.0221416	.051604733	.53543705	3.4138856	83.279999	82.760002	34.32	86.489998	85.139999	88.660004	80.379997	80.379997	79.449997	77.169998	84.940002
17-2171.00	Petroleum Engineers	2023	40.753189	.33627266	4.566308	.56994939	.3044295	.98378348	.5486331	1.3252193	.052182566	.91876036	3.7936544	83.07	82.760002	34.32	86.489998	85.139999	88.660004	80.379997	80.379997	79.449997	77.169998	84.110001
17-2199.01	Biochemical Engineers	2010	.31141403	.10273218		.029868821						.0041861208		80.07	84.419998		73.860001						64.75	
17-2199.01	Biochemical Engineers	2011	.52216345	.20443831		.035563082						.0083722416		80.589996	84.419998		73.860001						64.75	
17-2199.01	Biochemical Engineers	2012	.77711087	.22098628		.091434136				.0005978148		.021704052	.0005978148	78.309998	84.419998		73.860001				70.760002		64.75	70.760002
17-2199.01	Biochemical Engineers	2013	3.6144824	.23753422	1.469125	.12966087			0	.0016708008		.035035864	.0016708008	76.449997	84.419998	53.049999	73.860001			86.080002	70.760002		64.75	70.760002
17-2199.01	Biochemical Engineers	2014	5.9747529	.25408217	2.3435044	.16953456			.0037740283	.014480666		.044698361	.014480666	77.07	84.419998	53.049999	73.860001			73.029999	70.760002		64.75	70.760002
17-2199.01	Biochemical Engineers	2015	10.458647	.27211332	3.2178841	.21442433		.031439062	.0063418462	.026221389	.0035761162	.23842709	.09608531	78.93	84.419998	53.049999	73.860001		77.900002	73.029999	70.760002	69.410004	64.75	73.760002
17-2199.01	Biochemical Engineers	2016	16.528112	.33782738	3.4662297	.21915154	.056176849	.40719354	.1660704	.043584835	.010132588	.27003136	.6507507	78.93	84.419998	53.049999	73.860001	72.099998	77.900002	73.029999	70.760002	69.410004	64.75	76.970001
17-2199.01	Biochemical Engineers	2017	17.174355	.34007433	3.4886467	.24404167	.077506684	.40725127	.17060876	.046653822	.01463203	.28116375	.65471935	79.040001	84.419998	53.049999	73.860001	72.099998	77.900002	73.029999	70.760002	69.410004	64.75	76.760002
17-2199.01	Biochemical Engineers	2018	20.115572	.34026265	3.9967518	.25849941	.077546529	.48154777	.17933226	.1107601	.02025868	.30929717	.93114924	78.93	84.419998	53.049999	73.860001	72.099998	77.900002	73.029999	70.760002	69.410004	64.75	75.93
17-2199.01	Biochemical Engineers	2019	26.232555	.34036145	5.0264487	.33965105	.083682455	.53710115	.24151604	.15875575	.039188538	.36865821	1.137971	78.93	84.419998	53.049999	73.860001	72.099998	77.900002	73.029999	70.760002	69.410004	64.75	75.209999
17-2199.01	Biochemical Engineers	2020	29.232679	.34040916	5.0580382	.41510463	.099409014	.64537024	.24480863	.39042172	.043309394	.41506267	1.794654	78.93	84.419998	53.049999	73.860001	72.099998	77.900002	73.029999	70.760002	69.410004	64.75	74.379997
17-2199.01	Biochemical Engineers	2021	31.966873	.34051827	5.0628552	.49080539	.17595965	.8304438	.2585766	.46864548	.045138132	.43813246	2.2985935	78.209999	84.419998	53.049999	73.860001	72.099998	77.900002	73.029999	70.760002	69.410004	64.75	74.379997
17-2199.01	Biochemical Engineers	2022	34.866547	.34051836	5.0776525	.50713521	.20066154	.86830091	.30663356	.91848499	.046023905	.47113511	3.0472856	77.379997	84.419998	53.049999	73.860001	72.099998	77.900002	73.029999	70.760002	69.410004	64.75	73.239998
17-2199.01	Biochemical Engineers	2023	38.940998	.34051847	5.0815363	.51038343	.27350178	.87213093	.50180447	1.1908273	.046539251	.80842423	3.388051	76.139999	84.419998	53.049999	73.860001	72.099998	77.900002	73.029999	70.760002	69.410004	64.75	72.720001
17-2199.02	Validation Engineers	2010	.32656726	.10362324		.032832906						.0046726107		84.830002	85.25		84.629997						75.209999	
17-2199.02	Validation Engineers	2011	.54537278	.20621151		.039092246						.0093452213		84.830002	85.25		84.629997						75.209999	
17-2199.02	Validation Engineers	2012	.82014602	.222903		.10050777				.00063416979		.024226386	.00063416979	84.519997	85.25		84.629997				76.139999		75.209999	76.139999
17-2199.02	Validation Engineers	2013	3.7221994	.23959447	1.4729009	.14252801			0	.0017724077		.03910755	.0017724077	83.589996	85.25	53.990002	84.629997			87.730003	76.139999		75.209999	76.139999
17-2199.02	Validation Engineers	2014	6.1519971	.25628597	2.3495278	.18635865			.0040347762	.01536128		.049892973	.01536128	84.110001	85.25	53.990002	84.629997			78.830002	76.139999		75.209999	76.139999
17-2199.02	Validation Engineers	2015	10.842254	.27447352	3.2261548	.23570313		.032614723	.0067800051	.027815998	.003944939	.26613587	.10073988	85.559998	85.25	53.990002	84.629997		81.419998	78.830002	76.139999	77.690002	75.209999	78.620003
17-2199.02	Validation Engineers	2016	17.217947	.34075752	3.4751387	.24089946	.062661327	.42242062	.17754424	.046235364	.011177613	.30141306	.67843455	85.459999	85.25	53.990002	84.629997	85.459999	81.419998	78.830002	76.139999	77.690002	75.209999	80.379997
17-2199.02	Validation Engineers	2017	17.912764	.34302396	3.4976134	.26825958	.086453259	.42248052	.18239616	.049490988	.016141105	.3138392	.68263328	85.25	85.25	53.990002	84.629997	85.459999	81.419998	78.830002	76.139999	77.690002	75.209999	80.379997
