occ_code_soc2010	occ_title_soc2010	year	daioe_allapps	daioe_stratgames	daioe_videogames	daioe_imgrec	daioe_imgcompr	daioe_imggen	daioe_readcompr	daioe_lngmod	daioe_translat	daioe_speechrec	daioe_genai	pctl_rank_allapps	pctl_rank_stratgames	pctl_rank_videogames	pctl_rank_imgrec	pctl_rank_imgcompr	pctl_rank_imggen	pctl_rank_readcompr	pctl_rank_lngmod	pctl_rank_translat	pctl_rank_speechrec	pctl_rank_genai
15-1133	 Software Developers, Systems Software	2013	4.1284146	.28552693	1.5688573	.15452302	0	0	0	.002332279	0	.048334554	.002332279	96.830002	98.510002	65.739998	93.459999	40.610001	24.940001	79.339996	98.120003	82.839996	92.809998	98.120003
15-1133	 Software Developers, Systems Software	2014	6.8408022	.30541834	2.5025945	.20204237	0	0	.0052459035	.020213632	0	.061664686	.020213632	97.089996	98.510002	65.739998	93.459999	59.779999	78.690002	98.510002	98.120003	84	92.809998	98.120003
15-1133	 Software Developers, Systems Software	2015	12.229583	.32709262	3.4363317	.25553963	0	.040537562	.0088151731	.036602564	.0049674753	.3289277	.12869076	98.639999	98.510002	65.739998	93.459999	67.68	96.830002	98.510002	98.120003	92.940002	92.809998	98.900002
15-1133	 Software Developers, Systems Software	2016	19.861376	.40608388	3.7015364	.26117328	.069855317	.52503586	.23083812	.060840279	.014074873	.37252814	.8541581	99.029999	98.510002	65.739998	93.459999	96.18	96.830002	98.510002	98.120003	92.940002	92.809998	97.989998
15-1133	 Software Developers, Systems Software	2017	20.668268	.40878481	3.7254753	.29083601	.096378744	.5251103	.23714644	.065124296	.020324912	.38788608	.85964614	99.029999	98.510002	65.739998	93.459999	96.18	96.830002	98.510002	98.120003	92.940002	92.809998	97.989998
15-1133	 Software Developers, Systems Software	2018	24.256062	.40901119	4.2680736	.30806598	.09642829	.62090832	.24927212	.15461054	.02814072	.42669818	1.2301071	99.029999	98.510002	65.739998	93.459999	96.18	96.830002	98.510002	98.120003	92.940002	92.809998	98.510002
15-1133	 Software Developers, Systems Software	2019	31.690701	.40912995	5.3676715	.40477824	.10405825	.69253886	.33570763	.22160789	.054435618	.50859118	1.5072855	98.900002	98.510002	65.739998	93.459999	96.18	96.830002	98.510002	98.120003	92.940002	92.809998	98.639999
15-1133	 Software Developers, Systems Software	2020	35.569958	.40918729	5.4014058	.49469984	.12361406	.83214116	.34028435	.54499167	.060159773	.57260948	2.3952191	99.029999	98.510002	65.739998	93.459999	96.18	96.830002	98.510002	98.120003	92.940002	92.809998	98.900002
15-1133	 Software Developers, Systems Software	2021	39.097389	.40931845	5.4065495	.58491606	.218804	1.0707752	.35942185	.65418458	.062700018	.60443598	3.0658906	99.029999	98.510002	65.739998	93.459999	96.18	96.830002	98.510002	98.120003	92.940002	92.809998	98.900002
15-1133	 Software Developers, Systems Software	2022	42.943279	.40931857	5.4223514	.60437703	.24952056	1.1195883	.4262211	1.2821177	.063930415	.64996558	4.0927873	99.029999	98.510002	65.739998	93.459999	96.18	96.830002	98.510002	98.120003	92.940002	92.809998	98.900002
15-1133	 Software Developers, Systems Software	2023	48.440098	.40931869	5.4264989	.60824811	.34009662	1.1245266	.69750887	1.6622816	.064646266	1.1152806	4.5645475	99.029999	98.510002	65.739998	93.459999	96.18	96.830002	98.510002	98.120003	92.940002	92.809998	98.900002
15-1134	 Web Developers	2010	.37494713	.12311149	0	.036899161	0	0	0	0	0	.0048115319	0	97.599998	98.379997	59	96.18	87.629997	60.82	78.559998	10.3	54.209999	79.730003	93.589996
15-1134	 Web Developers	2011	.62730598	.24499342	0	.043933704	0	0	0	0	0	.0096230637	0	97.989998	98.379997	76.75	96.18	60.040001	83.610001	56.02	88.919998	86.459999	79.730003	53.82
15-1134	 Web Developers	2012	.93424547	.26482403	0	.11295535	0	0	0	.0007124492	0	.02494666	.0007124492	97.339996	98.379997	27.530001	96.18	33.610001	52.400002	71.440002	86.980003	53.689999	79.730003	86.980003
15-1134	 Web Developers	2013	4.1383348	.28465468	1.6187888	.16017967	0	0	0	.0019911863	0	.040270254	.0019911863	97.220001	98.379997	71.699997	96.18	14.7	11.59	91.769997	86.980003	17.68	79.730003	86.980003
15-1134	 Web Developers	2014	6.8275642	.30448529	2.5822437	.20943858	0	0	.0044386163	.017257417	0	.051376343	.017257417	96.959999	98.379997	71.699997	96.18	73.510002	21.309999	89.57	86.980003	93.199997	79.730003	86.980003
15-1134	 Web Developers	2015	11.994072	.32609335	3.5456986	.26489425	0	.040820107	.0074586147	.03124949	.0038176258	.27404842	.11986741	97.220001	98.379997	71.699997	96.18	66	97.730003	89.57	86.980003	76.489998	79.730003	96.309998
15-1134	 Web Developers	2016	19.230991	.4048433	3.8193438	.27073413	.067593679	.5286954	.19531465	.051942471	.010816883	.31037438	.82938927	97.860001	98.379997	71.699997	96.18	94.239998	97.730003	89.57	86.980003	76.489998	79.730003	96.959999
15-1134	 Web Developers	2017	19.986551	.40753597	3.8440447	.30148271	.093258381	.52877039	.20065218	.055599954	.01562019	.32316998	.83416903	97.860001	98.379997	71.699997	96.18	94.239998	97.730003	89.57	86.980003	76.489998	79.730003	96.959999
15-1134	 Web Developers	2018	23.40699	.40776166	4.4039116	.31934342	.093306325	.62523609	.21091186	.13199896	.021626828	.35550654	1.1787298	97.860001	98.379997	71.699997	96.18	94.239998	97.730003	89.57	86.980003	76.489998	79.730003	96.699997
15-1134	 Web Developers	2019	30.483313	.40788007	5.5385065	.41959605	.10068926	.69736594	.28404588	.18919803	.041835096	.42373621	1.4365228	97.730003	98.379997	71.699997	96.18	94.239998	97.730003	89.57	86.980003	76.489998	79.730003	96.57
15-1134	 Web Developers	2020	34.081455	.40793723	5.5733147	.51280946	.11961193	.83794129	.2879183	.4652873	.046234246	.47707352	2.2471995	97.470001	98.379997	71.699997	96.18	94.239998	97.730003	89.57	86.980003	76.489998	79.730003	96.57
15-1134	 Web Developers	2021	37.406197	.40806797	5.5786219	.60632825	.21171999	1.0782386	.30411071	.5585109	.048186488	.50358999	2.8800623	97.470001	98.379997	71.699997	96.18	94.239998	97.730003	89.57	86.980003	76.489998	79.730003	96.440002
15-1134	 Web Developers	2022	40.86441	.40806809	5.5949268	.62650162	.24144204	1.1273919	.3606303	1.0946097	.049132083	.54152328	3.7899742	97.339996	98.379997	71.699997	96.18	94.239998	97.730003	89.57	86.980003	76.489998	79.730003	95.919998
15-1134	 Web Developers	2023	45.663086	.40806824	5.599206	.63051444	.32908562	1.1323647	.59016985	1.4191751	.04968223	.92920375	4.1998615	96.959999	98.379997	71.699997	96.18	94.239998	97.730003	89.57	86.980003	76.489998	79.730003	95.790001
15-1141	 Database Administrators	2010	.38378477	.12742427	0	.036504511	0	0	0	0	0	.0051089232	0	99.029999	99.290001	99.029999	95.529999	34.91	12.24	99.809998	57.709999	76.489998	83.739998	39.830002
15-1141	 Database Administrators	2011	.64396375	.25357586	0	.043463815	0	0	0	0	0	.010217846	0	98.900002	99.290001	76.230003	95.529999	59	4.0799999	57.450001	54.73	57.580002	83.739998	64.57
15-1141	 Database Administrators	2012	.95727193	.2741012	0	.11174726	0	0	0	.00076203776	0	.026488565	.00076203776	98.769997	99.290001	27.27	95.529999	75.190002	24.68	96.959999	92.940002	49.68	83.739998	92.940002
15-1141	 Database Administrators	2013	4.1545925	.2946265	1.5980814	.15846652	0	0	0	.0021297792	0	.042759281	.0021297792	97.470001	99.290001	69.370003	95.529999	56.279999	64.050003	79.730003	92.940002	2.53	83.739998	92.940002
15-1141	 Database Administrators	2014	6.859632	.31515181	2.549212	.20719858	0	0	.0047670058	.018458586	0	.054551814	.018458586	97.730003	99.290001	69.370003	95.529999	49.810001	61.330002	93.459999	92.940002	50.32	83.739998	92.940002
15-1141	 Database Administrators	2015	12.081343	.33751684	3.5003426	.26206112	0	.038523968	.0080104377	.033424549	.0041296734	.29098681	.11997136	97.860001	99.290001	69.370003	95.529999	84	95.269997	93.459999	92.940002	82.839996	83.739998	96.57
15-1141	 Database Administrators	2016	19.37561	.41902551	3.7704875	.26783854	.067405038	.49895611	.20976488	.055557825	.011701042	.32955804	.8044365	98.379997	99.290001	69.370003	95.529999	93.980003	95.269997	93.459999	92.940002	82.839996	83.739998	95.269997
